fire_data2,Serial,FireCategory,FireYear,Area,DistrictName,UnitName,FullFireNumber,FireName,Size_class,EstTotalAcres,Protected_Acres,HumanOrLightning,CauseBy,GeneralCause,SpecificCause,Cause_Comments,Lat_DD,Long_DD,LatLongDD,FO_LandOwnType,Twn,Rng,Sec,Subdiv,LandmarkLocation,County,RegUseZone,RegUseRestriction,Industrial_Restriction,Ign_DateTime,ReportDateTime,Discover_DateTime,Control_DateTime,CreationDate,ModifiedDate,DistrictCode,UnitCode,DistFireNumber
22780,127024,STAT,2021,EOA,Northeast Oregon,Baker,21-972010-22,Sparta,A,0.01,0.01,Lightning,Lightning,Lightning,Lightning,,44.86697,-117.30007,POINT (-117.30007 44.86697),Small Woodlands,8S,44E,15.0,NESW,,Baker,NE3,Closed Fire Season Lvl 1,Does Not Apply - Eastern OR,08/03/2021 08:00:00 PM,08/03/2021 08:45:00 PM,08/03/2021 08:30:00 PM,08/04/2021 09:00:00 AM,08/10/2021 12:00:00 AM,08/17/2021 08:27:00 AM,97,972,010
22781,131310,STAT,2022,SOA,Southwest Oregon,Grants Pass,22-712345-23,Jump Off Joe,B,1.91,1.91,Lightning,Lightning,Lightning,Lightning,Lightning Gulch Complex,42.55787,-123.24748,POINT (-123.24748 42.55787),BLM,35S,5W,1.0,SWNW,9.19 miles Northeast of Grants,Josephine,SW3,Reg Use Closure,Lvl 2 Limited Shutdown,08/17/2022 05:00:00 PM,08/17/2022 05:00:00 PM,08/17/2022 05:00:00 PM,08/20/2022 04:32:00 PM,08/20/2022 12:00:00 AM,09/10/2022 04:37:00 PM,71,712,345
22782,131481,STAT,2022,SOA,Douglas - DFPA,DFPA South,22-732198-23,White Horse,A,0.1,0.1,Lightning,Lightning,Lightning,Lightning,Lightning,42.7895,-123.16833,POINT (-123.16833 42.7895),BLM,32S,4W,15.0,NWSW,,Douglas,DG2,Reg Use Closure,Lvl 2 Limited Shutdown,08/18/2022 07:30:00 AM,08/18/2022 08:04:00 AM,08/18/2022 08:00:00 AM,08/19/2022 02:30:00 PM,08/23/2022 12:00:00 AM,09/06/2022 09:28:00 AM,73,732,198
22783,124449,STAT,2021,EOA,Klamath-Lake,Klamath,21-981168-21,Rattlesnake 292,A,0.25,0.25,Human,Other-Public,Recreation,Campfire Not Extinguished,Campfire left unattended and not extinguished,42.49667,-121.85389,POINT (-121.85389 42.49667),Rural Residential,35S,7E,35.0,NWNW,Day School Road,Klamath,KF1,Reg Use Closure,Does Not Apply - Eastern OR,06/28/2021 09:00:00 PM,06/28/2021 09:57:00 PM,06/28/2021 09:10:00 PM,06/29/2021 01:39:00 PM,06/29/2021 12:00:00 AM,09/13/2021 04:12:00 PM,98,981,168
22784,131085,STAT,2022,SOA,Southwest Oregon,Grants Pass,22-712284-23,Orofino Mine,A,0.1,0.1,Human,Transient,Miscellaneous,Warming Fire,Unattended warming fire,42.55329,-123.27537,POINT (-123.27537 42.55329),BLM,35S,5W,3.0,NWSE,8.34 miles North of Grants Pas,Josephine,SW3,Reg Use Closure,Lvl 2 Limited Shutdown,08/13/2022 05:32:00 AM,08/13/2022 05:34:00 AM,08/13/2022 05:33:00 AM,08/15/2022 11:32:00 AM,08/13/2022 12:00:00 AM,08/16/2022 01:08:00 PM,71,712,284
22785,131972,STAT,2022,SOA,Coos - CFPA,Coos Bay,22-721081-23,Beaverton Trails,A,0.01,0.01,Human,Recreationist,Recreation,Campfire Not Extinguished,Abandoned camfire,43.22806,-124.29639,POINT (-124.29639 43.22806),County,27S,13W,18.0,NWSW,6 NW Coquille,Coos,CS1,Reg Use Closure,Lvl 2 Limited Shutdown,09/08/2022 12:50:00 PM,09/08/2022 01:26:00 PM,09/08/2022 01:00:00 PM,09/08/2022 01:30:00 PM,09/08/2022 12:00:00 AM,10/06/2022 09:37:00 AM,72,721,081
22786,128861,STAT,2022,SOA,Western Lane,Veneta,22-781103-22,Ray's Bark,A,0.01,0.01,Human,Transient,Smoking,Discarded Cigarette/Tobacco,Believed to be caused by a discarded cigarette.,44.05453,-123.35364,POINT (-123.35364 44.05453),Other Private,17S,6W,36.0,NENE,.42 miles North of Veneta,Lane,WT1,Outside Closed Fire Season,Outside Closed Fire Season,06/28/2022 01:51:00 PM,06/28/2022 01:51:00 PM,06/28/2022 01:51:00 PM,06/28/2022 02:01:00 PM,06/28/2022 12:00:00 AM,06/28/2022 02:59:00 PM,78,781,103
22787,134000,STAT,2022,SOA,Coos - CFPA,Coos Bay,22-721145-23,Catching Slough,B,0.5,0.5,Human,Timber Harvest Worker,Debris Burning,Industrial- Slash-Failure to Adequately Mop Up,,43.31806,-124.12667,POINT (-124.12667 43.31806),Industrial,26S,12W,16.0,SWNE,4 SE Coos Bay,Coos,CS1,Outside Closed Fire Season,Outside Closed Fire Season,11/21/2022 10:00:00 AM,11/21/2022 03:00:00 PM,11/21/2022 03:00:00 PM,11/22/2022 10:00:00 AM,11/22/2022 12:00:00 AM,12/02/2022 10:50:00 AM,72,721,145
22788,128573,STAT,2022,EOA,Klamath-Lake,Klamath,22-981093-22,Blue 114,A,0.2,0.2,Human,Ruralist-Paying,Debris Burning,Unattended,Multiple burn piles left unattended,42.29222,-121.42639,POINT (-121.42639 42.29222),Other Private,38S,11E,9.0,SWNW,Widgeon Dr & Bluebill Ln,Klamath,KF1,Outside Closed Fire Season,Outside Closed Fire Season,04/07/2022 08:00:00 AM,04/07/2022 05:49:00 PM,04/07/2022 05:49:00 PM,04/07/2022 09:30:00 PM,04/11/2022 12:00:00 AM,05/19/2022 07:56:00 AM,98,981,093
22789,133470,STAT,2022,SOA,Southwest Oregon,Medford,22-711403-23,R Fork Forest Creek,A,0.25,0.25,Human,Other-Landowner Related,Debris Burning,Unattended,Rekindled warming fire,42.30864,-123.06036,POINT (-123.06036 42.30864),Small Woodlands,37S,3W,33.0,NWSE,4.79 miles West of Jacksonvill,Jackson,SW1,Reg Use Closure,Lvl 1 Fire Season Only,09/25/2022 06:00:00 PM,10/01/2022 11:05:00 AM,10/01/2022 11:00:00 AM,10/01/2022 11:57:00 AM,10/01/2022 12:00:00 AM,10/06/2022 06:22:00 PM,71,711,403
22790,128819,STAT,2022,SOA,Southwest Oregon,Grants Pass,22-712875-22,PP D2455 S Old Stage Rd,A,0.01,0.01,Human,Public Utility,Equipment Use,Powerlines - Tree/branch within right of way,TREE BRANCH FELL ONTO POWERLINE AND IGNITED SPARKS,42.15629,-123.64105,POINT (-123.64105 42.15629),Other Private,39S,8W,22.0,SWSW,0.58 miles Southeast of Cave J,Josephine,SW3,Closed Fire Season Lvl 1,Lvl 1 Fire Season Only,06/25/2022 03:00:00 PM,06/25/2022 03:08:00 PM,06/25/2022 03:05:00 PM,06/29/2022 11:09:00 AM,06/25/2022 12:00:00 AM,07/11/2022 01:20:00 PM,71,712,875
22791,130826,STAT,2022,SOA,Southwest Oregon,Grants Pass,22-712229-23,Redwood Hwy 24810,A,0.01,0.01,Human,Ruralist-Paying,Equipment Use,Landowner Electrical Service,Electrical Failure,42.18642,-123.65213,POINT (-123.65213 42.18642),Other Private,39S,8W,9.0,SESW,1.64 miles North of Cave Junct,Josephine,SW3,Reg Use Closure,Lvl 2 Limited Shutdown,08/05/2022 02:40:00 PM,08/05/2022 02:43:00 PM,08/05/2022 02:42:00 PM,08/08/2022 11:02:00 AM,08/05/2022 12:00:00 AM,08/09/2022 03:41:00 PM,71,712,229
22792,128786,STAT,2022,SOA,Southwest Oregon,Grants Pass,22-712860-22,Railroad Ave 100,A,0.01,0.01,Human,Ruralist-Paying,Miscellaneous,Burning Building,Structure fore that spread to the surrounding grass.,42.69642,-123.39543,POINT (-123.39543 42.69642),Other Public,33S,6W,15.0,SWSE,3.09 miles Southeast of Glenda,Josephine,SW3,Closed Fire Season Lvl 1,Lvl 1 Fire Season Only,06/21/2022 01:47:00 AM,06/21/2022 02:05:00 AM,06/21/2022 02:00:00 AM,06/24/2022 12:00:00 PM,06/21/2022 12:00:00 AM,07/11/2022 01:11:00 PM,71,712,860
22793,133884,STAT,2022,SOA,Southwest Oregon,Medford,22-711465-23,Sardine Creek 7700,A,0.01,0.01,Human,Recreationist,Recreation,"Campfire Left Unattended (camp site, cooking)",,42.51923,-123.09596,POINT (-123.09596 42.51923),BLM,35S,3W,19.0,NENE,6.2 miles North of Gold Hill,Jackson,SW1,Reg Use Closure,Lvl 1 Fire Season Only,10/23/2022 04:00:00 PM,10/23/2022 05:48:00 PM,10/23/2022 04:30:00 PM,10/26/2022 02:00:00 PM,10/30/2022 12:00:00 AM,10/23/2022 08:48:00 PM,71,711,465
22794,131452,STAT,2022,EOA,Northeast Oregon,Pendleton,22-973016-23,Owens Creek,A,0.13,0.13,Lightning,Lightning,Lightning,Lightning,LIGHTNING STRUCK TREE,45.17972,-118.89444,POINT (-118.89444 45.17972),Small Woodlands,4S,32E,31.0,SENW,Albee Post Office,Umatilla,NE4,Reg Use Closure,Does Not Apply - Eastern OR,08/22/2022 02:19:00 AM,08/22/2022 07:12:00 AM,08/22/2022 06:57:00 AM,08/22/2022 06:29:00 PM,08/22/2022 12:00:00 AM,09/11/2022 03:39:00 PM,97,973,016
22795,131768,STAT,2022,SOA,Southwest Oregon,Grants Pass,22-712485-23,Kerby Mainline,B,0.38,0.38,Human,Recreationist,Recreation,Rubbish Disposal,Burning Trash,42.20305,-123.6223,POINT (-123.6223 42.20305),BLM,39S,8W,3.0,NESE,3.07 miles Northeast of Cave J,Josephine,SW3,Reg Use Closure,Lvl 3 Restricted Shutdown,09/02/2022 06:30:00 PM,09/02/2022 06:34:00 PM,09/02/2022 06:31:00 PM,09/06/2022 10:54:00 AM,09/03/2022 12:00:00 AM,09/03/2022 05:37:00 PM,71,712,485
22796,133806,STAT,2022,SOA,Coos - CFPA,Coos Bay,22-721125-23,Hwy 101 MP 228,A,0.02,0.02,Human,Transient,Miscellaneous,Warming Fire,,43.51111,-124.21861,POINT (-124.21861 43.51111),County,24S,13W,2.0,NWNW,9 SW Lakeside,Coos,CS1,Reg Use Closure,Lvl 1 Fire Season Only,10/16/2022 08:00:00 PM,10/17/2022 04:43:00 PM,10/17/2022 04:43:00 PM,10/17/2022 05:37:00 PM,10/18/2022 12:00:00 AM,11/09/2022 04:38:00 PM,72,721,125
22797,131939,STAT,2022,EOA,Northeast Oregon,Wallowa,22-974036-23,Little Creek,A,0.1,0.1,Lightning,Lightning,Lightning,Lightning,Lightning struck 1 tree,45.67306,-117.29889,POINT (-117.29889 45.67306),Industrial,2N,44E,10.0,NWNE,Bue Road,Wallowa,NE2,Reg Use Closure,Does Not Apply - Eastern OR,09/07/2022 12:40:00 PM,09/07/2022 02:16:00 PM,09/07/2022 02:00:00 PM,09/10/2022 12:00:00 PM,09/08/2022 12:00:00 AM,09/16/2022 12:23:00 PM,97,974,036
22798,131177,STAT,2022,EOA,Central Oregon,Sisters,22-955067-23,Ranch 0639 OD,A,0.1,0.1,Lightning,Lightning,Lightning,Lightning,Lightning,44.56666,-121.42028,POINT (-121.42028 44.56666),Other Private,12S,11E,4.0,NWNE,Near Fly Creek Ranch,Jefferson,WC2,Reg Use Closure,Lvl 3 Restricted Shutdown,08/09/2022 02:20:00 PM,08/09/2022 02:25:00 PM,08/09/2022 02:25:00 PM,08/09/2022 03:49:00 PM,08/15/2022 12:00:00 AM,08/18/2022 02:35:00 PM,95,955,067
22799,131313,STAT,2022,SOA,Southwest Oregon,Grants Pass,22-712334-23,Salmon Creek,A,0.01,0.01,Lightning,Lightning,Lightning,Lightning,Lightning Gulch Complex,42.645,-123.366,POINT (-123.366 42.645),Small Woodlands,34S,6W,1.0,SWNW,6.94 miles Southeast of Glenda,Josephine,SW3,Reg Use Closure,Lvl 2 Limited Shutdown,08/17/2022 05:00:00 PM,08/17/2022 05:23:00 PM,08/17/2022 05:10:00 PM,08/22/2022 02:50:00 PM,08/21/2022 12:00:00 AM,09/10/2022 12:01:00 PM,71,712,334
22800,123881,STAT,2021,EOA,Klamath-Lake,Lakeview,21-982079-21,Yellow Jacket 182,C,34.0,34.0,Under Invest,,Under Invest,,,42.40333,-121.30111,POINT (-121.30111 42.40333),Rural Residential,36S,12E,33.0,NESW,3 miles SW of Beatty,Klamath,KF1,,,,05/31/2021 02:12:00 PM,,,06/01/2021 12:00:00 AM,06/04/2021 09:43:00 AM,98,982,079
22801,128931,STAT,2022,SOA,Coos - CFPA,Gold Beach,22-723004-23,Otter Point,A,0.01,0.01,Human,Recreationist,Recreation,Campfire Not Extinguished,,42.49806,-124.43083,POINT (-124.43083 42.49806),State,36S,14W,24.0,SWNW,3 N Gold Beach,Curry,CS4,Reg Use Closure,Lvl 1 Fire Season Only,07/02/2022 11:10:00 PM,07/02/2022 11:10:00 PM,07/02/2022 11:10:00 PM,07/03/2022 01:30:00 AM,07/03/2022 12:00:00 AM,07/11/2022 01:15:00 PM,72,723,004
22802,128426,STAT,2021,EOA,Northeast Oregon,Pendleton,21-973019-22,Swiss Flat,B,1.4,1.4,Human,Other-Public,Recreation,Warming Fire Not Extinguished,Deer season warming fire not extinguished properly.,45.23306,-118.89583,POINT (-118.89583 45.23306),Small Woodlands,4S,32E,7.0,NWSW,6 mi north of Ukiah,Umatilla,NE4,Closed Fire Season Lvl 1,Does Not Apply - Eastern OR,10/16/2021 12:00:00 PM,10/16/2021 04:40:00 PM,10/16/2021 04:36:00 PM,10/17/2021 03:48:00 PM,10/16/2021 12:00:00 AM,01/11/2022 09:29:00 AM,97,973,019
22803,128549,STAT,2022,SOA,Southwest Oregon,Grants Pass,22-712762-22,Oxyoke 1497,A,0.1,0.1,Human,Other-Landowner Related,Debris Burning,Other - Burning Related,Burning cardboard picked up by wind and spread,42.58117,-123.38312,POINT (-123.38312 42.58117),Other Private,34S,6W,26.0,SWSW,Hugo Post Office (Historical),Josephine,SW3,Outside Closed Fire Season,Outside Closed Fire Season,03/24/2022 03:00:00 PM,03/24/2022 03:15:00 PM,03/24/2022 03:10:00 PM,03/24/2022 03:30:00 PM,03/25/2022 12:00:00 AM,03/25/2022 11:47:00 AM,71,712,762
22804,134006,STAT,2022,SOA,South Cascade,Eastern Lane,22-771095-23,Blue Mt School STAT,A,0.01,0.01,Human,Recreationist,Recreation,Other - Recreationist Related,potential molotov cocktail,43.70673,-123.0051,POINT (-123.0051 43.70673),Industrial,21S,3W,36.0,NWNW,Blue Mt School rock pit,Lane,EL1,Outside Closed Fire Season,Outside Closed Fire Season,11/26/2022 06:00:00 PM,11/27/2022 11:44:00 AM,11/27/2022 11:15:00 AM,11/27/2022 01:02:00 PM,11/28/2022 12:00:00 AM,11/28/2022 10:38:00 AM,77,771,095
22805,129178,STAT,2022,SOA,Southwest Oregon,Medford,22-711048-23,Siskiyou Blvd 3800,A,0.01,0.01,Human,Other-Public,Smoking,Discarded Cigarette/Tobacco,Discarded cigarette,42.16221,-122.65259,POINT (-122.65259 42.16221),Rural Residential,39S,1E,24.0,NESW,3.68 miles Southeast of Ashlan,Jackson,SW1,Reg Use Closure,Lvl 1 Fire Season Only,07/13/2022 12:10:00 PM,07/13/2022 12:11:00 PM,07/13/2022 12:11:00 PM,07/13/2022 12:59:00 PM,07/13/2022 12:00:00 AM,07/17/2022 03:33:00 PM,71,711,048
22806,131035,STAT,2022,EOA,Walker Range - WRFPA,Crescent,22-991207-23,Buzzard Rock,A,,0.1,Lightning,,Lightning,,,43.42875,-121.52936,POINT (-121.52936 43.42875),State,25S,10E,10.0,NWNW,S Crescent,Klamath,WC2,,,,08/09/2022 10:27:00 AM,,,08/11/2022 12:00:00 AM,08/11/2022 04:34:00 PM,99,991,207
22807,129122,STAT,2022,SOA,Southwest Oregon,Grants Pass,22-712887-22,Redwood Hwy 32450,A,0.01,0.01,Human,Ruralist-Paying,Miscellaneous,Burning Building,Structure fire that spread to wildland.,42.07506,-123.6988,POINT (-123.6988 42.07506),Rural Residential,40S,8W,19.0,SWNW,6.6 miles Southwest of Cave Ju,Josephine,SW3,Closed Fire Season Lvl 1,Lvl 1 Fire Season Only,06/27/2022 02:00:00 PM,06/27/2022 02:16:00 PM,06/27/2022 02:15:00 PM,06/30/2022 11:54:00 AM,07/09/2022 12:00:00 AM,08/08/2022 07:03:00 PM,71,712,887
22808,131449,STAT,2022,EOA,Northeast Oregon,La Grande,22-971021-23,Comstock Rd.,A,0.25,0.25,Lightning,Lightning,Lightning,Lightning,"Lightning Strike, l large tree",45.26978,-117.78517,POINT (-117.78517 45.26978),Other Private,3S,40E,26.0,SWSW,Comstock Road,Union,NE3,Reg Use Closure,Does Not Apply - Eastern OR,08/22/2022 05:00:00 AM,08/22/2022 09:15:00 AM,08/22/2022 09:00:00 AM,08/23/2022 01:26:00 PM,08/22/2022 12:00:00 AM,08/25/2022 02:23:00 PM,97,971,021
22809,130964,STAT,2022,EOA,Klamath-Lake,Lakeview,22-982015-23,Saxon 282,A,0.1,0.1,Lightning,Lightning,Lightning,Lightning,Lightning,42.87472,-121.13306,POINT (-121.13306 42.87472),Other Private,31S,13E,24.0,NWNW,Brattain Ridge,Lake,KF2,Reg Use Closure,Does Not Apply - Eastern OR,08/09/2022 01:22:00 PM,08/09/2022 01:24:00 PM,08/09/2022 01:23:00 PM,08/09/2022 09:05:00 PM,08/10/2022 12:00:00 AM,08/25/2022 05:23:00 PM,98,982,015
22810,128677,STAT,2022,EOA,Central Oregon,Sisters,22-955111-22,Milky Way 0203,A,0.1,0.1,Human,Other-Landowner Related,Debris Burning,Unattended,,43.83853,-121.4711,POINT (-121.4711 43.83853),Other Private,20S,10E,13.0,NWSE,"17100 Milky Way Bend, OR",Deschutes,DE1,Outside Closed Fire Season,Outside Closed Fire Season,05/26/2022 06:00:00 PM,06/03/2022 12:31:00 PM,06/03/2022 12:17:00 PM,06/03/2022 03:15:00 PM,06/03/2022 12:00:00 AM,06/07/2022 01:03:00 PM,95,955,111
22811,128507,STAT,2022,SOA,Coos - CFPA,Bridge,22-722171-22,Coquille Myrtle Grove,A,0.01,0.01,Human,Other-Public,Arson,Fire to Cause Damage/Injury to Public Agency,A fire was started at base of a tree,42.94889,-124.11056,POINT (-124.11056 42.94889),State,30S,12W,22.0,SESE,5 N Powers,Coos,CS2,Outside Closed Fire Season,Outside Closed Fire Season,01/08/2022 01:00:00 AM,01/08/2022 11:06:00 AM,01/08/2022 11:00:00 AM,01/08/2022 03:30:00 PM,01/11/2022 12:00:00 AM,01/31/2022 12:12:00 PM,72,722,171
22812,130527,STAT,2022,SOA,Southwest Oregon,Grants Pass,22-712160-23,E Jones Crk Rd 1460,A,0.1,0.1,Human,Other-Landowner Related,Equipment Use,Mowing - Residential,Parked Lawnmower,42.453,-123.27083,POINT (-123.27083 42.453),Rural Residential,36S,5W,10.0,NESE,1.4 Miles E of Beacon Hill,Josephine,SW3,Reg Use Closure,Lvl 2 Limited Shutdown,07/29/2022 09:32:00 AM,07/29/2022 09:34:00 AM,07/29/2022 09:33:00 AM,08/05/2022 04:58:00 PM,07/29/2022 12:00:00 AM,09/02/2022 08:55:00 PM,71,712,160
22813,133624,STAT,2022,SOA,Douglas - DFPA,DFPA North,22-731371-23,Dodge Creek #2,A,0.1,0.1,Human,Ruralist-Paying,Recreation,Other - Recreationist Related,,43.4475,-123.40889,POINT (-123.40889 43.4475),State,24S,6W,34.0,SESE,Sutherlin,Douglas,DG1,Reg Use Closure,Lvl 1 Fire Season Only,10/02/2022 11:30:00 AM,10/02/2022 11:39:00 AM,10/02/2022 11:32:00 AM,10/02/2022 11:43:00 AM,11/21/2022 12:00:00 AM,11/23/2022 09:09:00 AM,73,731,371
22814,129250,STAT,2022,SOA,Coos - CFPA,Coos Bay,22-721018-23,Isthmus Slough,A,0.01,0.01,Human,Transient,Recreation,Warming Fire Unattended,,43.35417,-124.19972,POINT (-124.19972 43.35417),Industrial,25S,13W,36.0,SWSW,1 SE Coos Bay,Coos,CS1,Reg Use Closure,Lvl 1 Fire Season Only,07/16/2022 04:00:00 AM,07/16/2022 04:28:00 AM,07/16/2022 04:15:00 AM,07/16/2022 05:30:00 AM,07/17/2022 12:00:00 AM,07/27/2022 02:27:00 PM,72,721,018
22815,130822,STAT,2022,EOA,Klamath-Lake,Klamath,22-981048-23,Lodgepole 254,A,0.16,0.16,Lightning,Lightning,Lightning,Lightning,Lightning Strike,43.07639,-121.88556,POINT (-121.88556 43.07639),Industrial,29S,7E,9.0,SENE,2 mi W Diamond Lake Jct,Klamath,KF1,Reg Use Closure,Does Not Apply - Eastern OR,08/01/2022 06:00:00 PM,08/05/2022 02:14:00 PM,08/05/2022 02:14:00 PM,08/05/2022 06:41:00 PM,08/05/2022 12:00:00 AM,08/15/2022 06:55:00 AM,98,981,048
22816,129004,STAT,2022,EOA,Klamath-Lake,Klamath,22-981002-23,Slash 156,B,0.79,0.79,Human,Other-Landowner Related,Debris Burning,Other - Burning Related,Pile burned early spring came to life,42.52861,-121.85917,POINT (-121.85917 42.52861),Industrial,35S,7E,22.0,NENE,NE of Jeld-Wen Plant,Klamath,KF1,Closed Fire Season Lvl 1,Does Not Apply - Eastern OR,12/01/2021 08:00:00 AM,07/02/2022 07:38:00 AM,07/02/2022 07:38:00 AM,07/02/2022 01:44:00 PM,07/05/2022 12:00:00 AM,07/07/2022 07:27:00 AM,98,981,002
22817,132104,STAT,2022,SOA,Southwest Oregon,Medford,22-711358-23,Pioneer Rd,A,0.25,0.25,Human,Ruralist-Paying,Miscellaneous,Burning Building,Structure fire spread to wildland.,42.27042,-122.88092,POINT (-122.88092 42.27042),Rural Residential,38S,2W,13.0,NENE,3.24 miles West of Phoenix,Jackson,SW1,Reg Use Closure,Lvl 2 Limited Shutdown,09/12/2022 05:05:00 PM,09/12/2022 05:05:00 PM,09/12/2022 05:05:00 PM,09/12/2022 07:22:00 PM,09/13/2022 12:00:00 AM,09/27/2022 04:12:00 PM,71,711,358
22818,128634,STAT,2022,EOA,Central Oregon,Sisters,22-955107-22,Fremont 0189,B,1.9,1.9,Human,Ruralist-Paying,Debris Burning,Inadequate clearing,Burn Pile escaped due to inadequate clearing around pile,44.39252,-121.4343,POINT (-121.4343 44.39252),Other Private,14S,11E,5.0,NENE,9 Miles NE of Sisters,Deschutes,WC2,Outside Closed Fire Season,Does Not Apply - Eastern OR,06/01/2022 01:00:00 PM,06/01/2022 02:36:00 PM,06/01/2022 02:35:00 PM,06/03/2022 10:24:00 AM,06/01/2022 12:00:00 AM,07/07/2022 01:00:00 PM,95,955,107
22819,123525,STAT,2021,EOA,Klamath-Lake,Klamath,21-981116-21,Happy Hollow 143,B,6.0,6.0,Human,Ruralist-Paying,Debris Burning,Inadequate Mop Up,Burn pile that was not properly extinguished,42.28556,-121.44389,POINT (-121.44389 42.28556),Rural Residential,38S,11E,8.0,SWSW,6809 Happy Hollow Lane,Klamath,KF1,Outside Closed Fire Season,Does Not Apply - Eastern OR,04/29/2021 02:00:00 PM,04/29/2021 02:32:00 PM,04/29/2021 02:10:00 PM,05/31/2021 10:48:00 AM,04/29/2021 12:00:00 AM,08/09/2021 03:02:00 PM,98,981,116
22820,131887,STAT,2022,EOA,Central Oregon,Prineville,22-951025-23,Johnson Creek,A,0.1,0.1,Lightning,Lightning,Lightning,Lightning,Lightning Struck Juniper,44.37028,-120.7325,POINT (-120.7325 44.37028),Small Woodlands,14S,17E,7.0,SWNE,7201 Johnson Cr Rd,Crook,WC1,Reg Use Closure,Lvl 3 Restricted Shutdown,09/07/2022 08:00:00 AM,09/07/2022 08:00:00 AM,09/07/2022 08:00:00 AM,09/07/2022 10:37:00 AM,09/07/2022 12:00:00 AM,09/28/2022 12:18:00 PM,95,951,025
22821,128512,STAT,2022,SOA,Coos - CFPA,Gold Beach,22-723172-22,Little Dry Creek,B,6.0,6.0,Human,Timber Harvest Worker,Debris Burning,Industrial- Slash-Failure to Adequately Patrol,,42.79694,-124.37056,POINT (-124.37056 42.79694),Industrial,32S,14W,16.0,NENW,7 NE Port Orford,Curry,CS1,Outside Closed Fire Season,Outside Closed Fire Season,01/31/2022 10:00:00 AM,02/06/2022 08:30:00 AM,02/06/2022 08:30:00 AM,02/06/2022 04:00:00 PM,02/07/2022 12:00:00 AM,04/26/2022 03:17:00 PM,72,723,172
22822,123577,STAT,2021,EOA,Central Oregon,The Dalles,21-954051-21,Ditch Creek 0180,A,0.1,0.1,Human,Other-Public,Juveniles,Playing With Fire (Juveniles ages 13 to 17),Unknown age but potentially juveniles from a nearby campsite,45.65194,-121.62833,POINT (-121.62833 45.65194),County,2N,,13.0,SESE,6 Miles SW of Hood River,Hood River,MH4,Outside Closed Fire Season,Outside Closed Fire Season,05/09/2021 10:00:00 AM,05/09/2021 04:00:00 PM,05/09/2021 03:45:00 PM,05/09/2021 06:15:00 PM,05/09/2021 12:00:00 AM,05/10/2021 09:09:00 AM,95,954,051
22823,124581,STAT,2021,EOA,Northeast Oregon,Wallowa,21-974054-21,Courtney Creek,A,0.1,0.1,Lightning,Lightning,Lightning,Lightning,,45.85004,-117.2546,POINT (-117.2546 45.85004),Small Woodlands,4N,44E,12.0,NENE,,Wallowa,NE2,Reg Use Closure,Does Not Apply - Eastern OR,06/15/2021 03:00:00 PM,06/15/2021 03:40:00 PM,06/15/2021 03:30:00 PM,06/16/2021 12:03:00 PM,07/02/2021 12:00:00 AM,10/07/2021 11:01:00 AM,97,974,054
22824,128948,STAT,2022,EOA,Northeast Oregon,Baker,22-972001-23,Warnock Ranch,A,0.1,0.1,Lightning,Lightning,Lightning,Lightning,,44.72444,-118.13694,POINT (-118.13694 44.72444),County,10S,37E,3.0,SWNW,Sumpter Valley,Baker,NE3,Reg Use Closure,Does Not Apply - Eastern OR,07/03/2022 06:50:00 PM,07/03/2022 07:19:00 PM,07/03/2022 07:15:00 PM,07/09/2022 12:00:00 AM,07/03/2022 12:00:00 AM,08/10/2022 10:01:00 AM,97,972,001
22825,131364,STAT,2022,SOA,Southwest Oregon,Grants Pass,22-712378-23,Onion Springs,A,0.1,0.1,Lightning,Lightning,Lightning,Lightning,Lightning Gulch Complex,42.7072,-123.22747,POINT (-123.22747 42.7072),Other Private,33S,4W,18.0,NWNW,10.17 miles East of Glendale,Jackson,SW3,Reg Use Closure,Lvl 2 Limited Shutdown,08/17/2022 05:00:00 PM,08/17/2022 05:00:00 PM,08/17/2022 05:00:00 PM,08/22/2022 01:42:00 PM,08/22/2022 12:00:00 AM,09/11/2022 11:54:00 AM,71,712,378
22826,125543,STAT,2021,EOA,Central Oregon,Sisters,21-955035-22,Triangle Hill 0690,A,0.01,0.01,Lightning,Lightning,Lightning,Lightning,Lightning Struck pine,44.09,-121.51833,POINT (-121.51833 44.09),Industrial,17S,10E,22.0,SENW,Triangle Hill,Deschutes,WC2,Reg Use Closure,Lvl 4 Complete Shutdown,07/29/2021 04:05:00 PM,07/29/2021 07:05:00 PM,07/29/2021 06:45:00 PM,07/29/2021 10:00:00 PM,07/29/2021 12:00:00 AM,07/31/2021 12:00:00 PM,95,955,035
22827,128805,STAT,2022,SOA,Coos - CFPA,Coos Bay,22-721190-22,First Beach,A,0.01,0.01,Human,Recreationist,Recreation,Warming Fire Not Extinguished,,43.66111,-124.20833,POINT (-124.20833 43.66111),County,22S,13W,14.0,NESE,6 N Lakeside,Douglas,CS1,Outside Closed Fire Season,Outside Closed Fire Season,06/03/2022 09:00:00 PM,06/04/2022 03:10:00 PM,06/04/2022 03:05:00 PM,06/04/2022 04:53:00 PM,06/23/2022 12:00:00 AM,07/11/2022 12:24:00 PM,72,721,190
